-828742	-427568	-94703	192439.64649947366	457705.6507243848	
21238.889994175795	-20148	-602	15461.599033486114	2267.3936577190366	
-381313	295044.975771115	-5770	123817.14291519417	48860.778940753924	
11451.290657891941	-48099	-278	49558.74709014466	2596.3211763974286	
19610.297645597417	-98737	-1205	111601.69747305548	3450.7304627205685	
296375.72826284124	-405529	-68473	-131873	225172.9487469779	
3837.821993848188	1609.538620362253	5487.473726244391	3761.6070809836824	7380.812614246842	
10814.49500435298	-58798	28969.689510918855	-6761	25699.46805235106	
-1676	-5009	2435.8687282616274	-3007	4407.428184730281	
-26860	-48761	-17100	31930.03717902438	41699.58561489296	
-407487	-532723	-145629	155065.2571896414	592472.6703970466	
233477.36576580646	-2371496	-342697	-381494	808873.8843700005	
-993851	-721501	-254903	264707.4291398384	507826.9842108056	
-243422	-700058	-140525	-667753	540930.3299168231	
-11625	-13176	-7259	-189	12356.844162058367	
-6029	-28206	-2323	-14944	22139.42935933798	
-50310	-66857	-8236	6714.9349544832685	36420.70007122511	
-5236	-10050	184.52031535617104	2448.9054896726616	5791.330549901564	
3648.2875394877733	3581.0980768309064	-7647	-4425	6639.722869419611	
1892.336060201602	-1169	-2690	-3024	3080.6870042073774	
40539.31384931095	-62460	-13801	32952.92153589011	16688.057433924143	
-15831341	-21846449	-6921870	17388394.26258048	9776125.983414344	
26395.430546140098	-61391	4159.729717920639	10180.707834216568	19935.213853072415	
-31950	-56892	-46568	3908.019939907601	64661.33377092692	
2484586.1028268603	-2559749	308213.10762405995	11331.95414959094	2964947.63922802	
192898.9416322624	-843253	72892.54436029351	74979.42901385977	407543.2012981292	
229593.41369311922	-761172	-369420	-103069	430773.7073047907	
285467.9702730093	-182799	-14044	-42172	197821.82330662894	
46965.43439714977	-200339	106752.02222815089	3145.870811262547	216696.04534640338	
209214.94995207165	-2360413	-2071062	-305031	2617707.482078329	
-1233483	-11368	-295771	166534.59874794862	598522.7305195672	
817.3046576917359	-937	-5	610.7221307168923	91.25732987723677	
171154.62642645882	-17113	60958.89353019331	-86099	191277.36907828995	
4.011311203395023	13.036761411033824	0	6.016966805092534	5.014139004243779	
85398.80986467833	-196672	-217	136764.65265195246	10626.966205594264	
245859.28062288603	-246198	8509.996718002541	42198.993859715636	156513.34053406699	
3337.410921224659	38904.70453392748	17485.305535598905	-21168	28127.3141582059	
1953.5085560533762	-20746	13406.804869547015	3201.026340309228	11628.791178642172	
-4816	6217.532365262286	3566.055659818175	4492.668547802426	9093.642498096517	
-5466	-56211	6168.393803020696	22269.796973448316	25562.08064363478	
252956.29296949267	-546332	302974.33519242605	82999.04293724727	627258.7611528882	
426011.2780785599	-987522	35250.40002763461	-155984	322153.4168836585	
-410215	-222868	-21071	-100509	281737.450853852	
-131433	-1182892	-235025	3165595.431277441	1682711.956506784	
-37660	-574	-10257	22892.553037775397	27795.37815612496	
2531.1373693422593	-10860	3324.3741598136253	14965.199272065982	22979.799056449236	
-43685	-8524	-21369	8281.351979409024	36966.23839488683	
-2197	13482.016954610672	-2531	-508	8477.906228375381	
11136.402728425432	8094.826008451156	-18652	-1748	10232.854879860703	
499.40824482268033	1214.4244668278432	240.67867220370135	-1278	954.6920664080154	
10229.846396458157	-1426	-4393	9994.1818632587	8278.343496006479	
-3729068	-1739222	-5007772	4874255.557131186	13426239.672327464	
3004.472091342872	-12270	3809.742815424423	4743.375498014614	4513.727931620249	
-6745	15762.447373740742	-4491	-693	17502.353608213332	
-187674	-1489137	50030.076156543575	2228853.982504618	1217020.7880042405	
96492.09099766727	-1490636	-102952	654847.5567820383	522884.4436405497	
-13992	-1065609	122057.1801247046	196878.16234603027	363007.61866243597	
59742.463407763775	-68064	18066.945660091184	66956.80660706972	39645.79427875471	
29739.8612619707	-257956	226623.0377470052	35727.74606083862	38408.30477250734	
72486.39910094975	-637113	352689.5234195031	158409.687905472	562966.4680126737	
-866882	3749246.2255104207	-533868	190070.9672338689	1527112.1920992902	
34201143.30526216	-25600458	-953566	6938581.599317354	9499204.11166017	
-110429	233712.02747120507	10456.485479449975	-144107	130533.08069747829	
880024.5168402196	-671745	18662.625373795345	308306.3706095389	147316.40677248305	
16678.029155915658	-2684	-2216	-18806	12557.409722228118	
1609888.607264749	-1515606	-851983	-185868	1319585.001336047	
63351.64066301844	-126977	-23447	-31204	170383.45184760613	
-1398	-177112	-25964	-12323	144565.6501147549	
-11664	128615.67394225547	-82533	-99192	54328.19611098134	
251564.3679819146	-477754	13466.97453759794	-203499	399447.37246187724	
-3473307	-3021450	298668.1926155815	1708778.4595342458	2280074.415260769	
-56894	-200409	-160895	-467969	814927.9558037244	
-2270919	1442713.201552058	-1046430	-4155427	3290809.513319217	
23281855.804203887	-3625424	3138348.59992838	15647302.685647288	15254449.908803793	
-270522	-179297	41434.83907546889	132506.64580954865	109984.13623028643	
-466017	-52836	-7699	30491.982112607264	177780.30970666657	
-139787	-127851	130849.9742825465	-460	83074.25502231093	
-9183	-72896	28303.811851155282	886.4997759503	53221.07421884431	
-4997	-49175	5833.449317537212	1996.6301514898726	38964.874201978404	
-789	-5160	79.2233962670517	-1937	6720.951921288361	
29718.801878152874	-30413	-14524	7255.4591391407475	22173.52550456684	
-80937448	-23484209	-23318620	14824534.622096527	56554298.33400043	
21896.74503153258	-49508	-3972	7495.1349835436	20840.76735723884	
-31255	-19733	-18760	2269.399313320734	23239.531456869063	
4356129.531405664	-3355347	-69670	-81411	3701649.009598736	
143970.97322885162	49905.72550923833	-307081	-28116	347251.18825550034	
-172692	28973.70082212225	193293.05295799597	123927.45397328753	187015.35092468275	
5900.638780194078	48544.88818348657	-71501	-9441	126768.46513309206	
28114.277396794867	36373.56716458522	220250.06707261136	8520.024996011029	84416.03861984656	
1266891.4145404492	572116.2688676177	-1462233	-248705	2289718.6102215317	
-1140587	-1525203	1408129.682011988	-144129	1730770.4732068588	
29486266.167692065	-16123021	-347646	3056242.073733888	6173194.33970336	
-20225	-32094	5.014139004243779	43776.44199045073	81.22905186874921	
436446.70417419204	-212737	1385.9080207729803	28498.360444519938	29200.33990511407	
-1929	3350.4476826356927	148.41851452561585	-949	702.9822883949778	
121382.2770147334	-223903	111143.40516806759	-44719	110411.340873448	
307.868134860568	6337.871701364136	912.5732987723677	-8276	5469.422825829113	
451.27251038194004	673.9002821703639	1442.0663776205106	-2559	1584.467925341034	
-1830	-958	1968.5509730661074	-547	1520.2869460867137	
-75007	-8730	-14270	-36499	64780.67027922792	
-1501425	-1083927	493960.8842084699	-935461	4357214.591086183	
-196425	112537.33581124737	1295455.961619825	-1283671	1398532.6199578654	
-1251396	1401535.0863936066	451600.4350728176	-261019	1113603.1682139118	
2246793.5690340013	397939.1194494007	176200.85592032978	-13808458	4983011.229305433	
-22169	25204.071118731776	-9390	-22810	12285.643388198107	
-202661	-89961	-2503	-50617	96207.28790222622	
-29558	-42912	4012.3140311958714	-51707	39731.03464182685	
-2083	-3591	1936.4604834389472	-1609	2672.5360892619337	
366206.63934714353	-886097	427972.80925702007	107287.53227380413	18599.44722234187	
-234	-207	6.016966805092534	-306	224.63342739012128	
403.1367759411998	-626	22.062211618672624	69.19511825856414	110.31105809336313	
-46040602	-18263592	-10618780	7716371.833172247	42156731.687704474	
3283.258219978826	-7216	-841	79.2233962670517	4000.2800975856862	
-50204	-20713	-30866	-984	33279.843398966805	
1928826.9582188865	-1073953	1164878.7564991096	468747.7876395305	2260753.934849617	
-71652	-1065560	432299.0083898816	-121103	885835.9039461381	
975165.7987901436	-706479	43869.704975929664	-78115	562323.6553923296	
-36567	82985.00334803539	-71240	-7283	61716.02851983412	
87.24601867384175	43589.91601949286	54679.185841278406	1440.060722018813	34459.168892764945	
784937.3875915414	1118575.18845052	-142684	-177916	948971.9366319741	
3010408.831923897	743413.2968417971	-49734	-1876456	2334745.5784796407	
9877621.182310447	-6192545	82979.98920903113	2725510.4678417696	1692483.5105982544	
-68141	-140423	-159	142227.05568317563	20155.83596925914	
46725.75855274692	-44628	8758.698012613033	15321.20314136729	36067.704685326345	
13546.197933864993	-748	4647.104029133134	-20053	10212.798323843728	
408451.7632856982	-430382	186036.59099105437	-94831	449357.1092823189	
16257.844307360027	-12158	19321.483238952977	-17290	26814.612566894877	
2329.5689813716594	-7426	6029.000738702719	-2572	3748.5703195726487	
-6844	-11771	1985.5990456805362	2457.9309398803002	8942.215500168355	
-15370	-51106	24260.410158133098	1239.495161849062	33319.95651100075	
-903420	-2551155	205716.08375491036	659715.2829273582	1200247.4902072442	
-827062	2634549.9749935837	938855.4097770118	109776.55087551074	1653922.776000018	
-837877	-528367	659748.3762447862	453691.33103758725	930390.5403100476	
-301051	-2916861	361931.58443212527	998078.408383936	2411575.2247860665	
-25203	-125457	38637.952338901705	70167.86122538743	7440.982282297768	
-103659	-15561	-16997	-2332	40773.975554709556	
-4328	450.26968258109133	-2606	-6790	6108.224134969771	
-32031	-29348	16214.72271192353	25540.01843201611	7999.557367370524	
1180.3283215989854	2405.783894236165	-3406	-1991	2304.4982863504406	
0	0	0	-1	1.0028278008487557	
1968.5509730661074	-7952	-4041	-236	3889.969039492323	
-46802837	15028779.557467593	-32392740	4219506.277473631	68877184.74106646	
342375.4394877737	54503.690976129874	-371470	-270734	256793.11213554002	
-41939	-35563	-51571	2704.626578889094	37576.960525603725	
-1827988	-4369344	404624.9723976593	4268649.853854224	4470618.370117363	
-2126208	668575.266547857	-985863	844538.4522793855	1269860.7876587624	
270940.0039221134	710924.6845776999	-262282	469618.2421706672	1283517.2966507208	
-110302	-63435	-42145	-28434	129522.23027422273	
26521.786849047043	-20297	47603.23287848959	-11072	31086.65899851058	
816572.5933971163	-1340142	-2056096	-25091	2111754.78302731	
-1583559	-2154103	762505.1325143556	24473.009651913035	2009219.6517017279	
5657988.548533908	-3939892	42114.756324444345	-830300	2804976.5484366263	
390475.0721276834	1080439.6528398434	59568.974198216936	-516366	583557.5312475011	
441401.67633818573	-214635	4653.120995938227	49042.29077270755	103254.15885879043	
45910.45955065689	-46631	1205.3990166202043	24330.60810419251	13246.352421411213	
716284.7991732365	-1078818	695183.296587777	103412.60565132454	718702.6170010829	
104265.00928204598	-11988	77857.5448022957	-66438	58803.816586169334	
66539.63024191663	5568.70277811314	156129.25748634193	-25506	79984.5425678959	
12271.603798986223	-31891	11786.235143375425	17244.626863395202	39472.305069207876	
-113906	-202477	63286.456855963275	106261.63943353585	125299.32240484863	
-844322	-2941656	37003.34302351824	-1253681	2079600.1124208951	
-237680	-396238	393892.709272976	485113.93734938215	1490613.271459599	
-479748	-2216241	135102.96698594606	1010543.5579484861	1142218.859511131	
-7451344	-5163019	121742.29219523809	4867758.235809487	6162729.831601502	
-85070	-25168	12774.02052721145	15449.56509987593	99092.4234852681	
100431.19859940119	-446558	36812.80574135697	155525.55515023097	247984.27273288456	
-133096	-15472	22913.612421593218	-33111	144748.1647745094	
-109426	-67029	3189.995234499892	38528.644108609195	105182.59671982258	
13324.572989877417	10530.694736712783	16352.11012063981	3610.1800830555203	19473.913064681987	
335.9473132843332	-20	428.20747096241865	-295	3334.4024378221125	
19998.392004525886	22019.090023236127	-23186	2586.292898388941	27627.90591338322	
-105264710	9681073.953138696	-12015841	-20752440	43372611.25767134	
62843.206967988124	-1146032	395766.99443276227	38139.546921879875	471981.9072972677	
-8195	-66742	-17051	-1383	40119.12900075532	
11742640.213216929	-8562949	-362434	-774332	6139379.98908654	
153133.8108452067	-129090	7674.641159895527	-17394	268506.1408494535	
114691.4099274705	-90701	-106681	-45743	195953.55511364772	
32935.87346327568	6710.923643279873	27551.691000518713	53507.882969887054	87135.70761574838	
62743.927015704096	3583.103732432604	60789.41563184987	999.8193174462094	43432.47205475961	
1057271.3221568346	-89191	-36630	149385.24052563403	1427928.5112841448	
-1258358	-2332177	-507448	493537.69087651174	1183453.1330264302	
2557363.321990056	-1831825	-164999	-7508	1231901.7497410353	
-706697	49012.205938682084	34155.31206910777	-158762	470806.593114673	
166185.61467325324	-159969	-13636	18749.871392469184	67377.9942834262	
132922.81934690085	-59525	-4017	57932.35922723177	22864.47385935163	
2928087.700580023	-7165784	-23367	3345573.939523568	2453526.5201789723	
8554.121141239886	-9008	-426	204.57687137314616	16615.853832263034	
27.076350622916404	-87035	93708.24102251112	-3821	12161.29274089286	
-66918	-138404	-23569	124321.5652990211	66542.63872531918	
-187673	-462505	-122837	241241.2585999775	250013.99620180242	
-1609108	-3416903	-206385	1325665.146292593	724747.6629845991	
-46618	-1495807	-440000	321831.50915958604	1137080.369859582	
-832636	-1452241	187312.18795373398	1083926.4851033946	624851.9744308512	
-2380933	-1828489	-719606	305798.29827961617	2081797.3081325549	
-36395	-29992	-8392	18212.355691214252	17656.789089544043	
-95568	-104006	-17627	59488.74797414904	61471.33853642703	
127954.81042149613	-111953	-78742	88275.92282531342	186157.93315495708	
-8200	-42771	4370.323556098877	25847.886566876678	10003.207313466339	
3515.9142697757375	1334.7638029296938	-1573	-6999	8907.116527138647	
-14631	-28284	1681.7422220233632	38456.440506948085	1497.2219066671923	
40552.35061072198	-38628	-3227	25062.6723988121	15045.425496133881	
-103496189	-39040649	2400786.8033045353	78433588.14483143	29607774.801009707	
197842.88269044677	-117749	-141924	-46240	136667.37835527014	
-6649	-61624	-48959	2802.903703372272	33911.624913501524	
5046379.918041066	-818132	-930933	-1347119	1867559.1937260318	
1271647.826799875	-1588420	-884500	-159174	927814.2756896671	
140814.07131177973	-908857	-428891	92935.06078805674	540824.0301699331	
402141.9707627578	-377682	-105226	180237.237818746	193293.05295799597	
5048.235149472636	-67030	62965.55195969167	-14132	29872.234531682734	
669301.3138756715	-4403998	-1716817	783096.1957491832	2543907.3785582674	
-2819959	-2427760	-293916	1274096.7322895476	2645656.292887984	
17467637.71540355	-4521042	709964.9783722876	-2789379	2864927.600026967	
-1496221	-515866	124006.67736955459	-98295	898814.5013447227	
-1374	-7141	-1810	1759.9627904895663	4453.558263569324	
13720.689971212676	-18348	-102	19328.503033558918	2577.267448181302	
700223.5091148429	-799846	30327.51835326807	231055.53662675672	349210.7137783588	
1370.865603760249	413.1650539496873	-15221	-2356	9908.941500186555	
-71	1308.6902801076262	-1589	-710	1019.8758734631846	
-8580	-16550	1503.2388734722847	8550.10983003649	6970.656043699701	
-24565	30839.963359501784	9330.309859096822	-32313	46552.26934320009	
921852.4644136212	295000.8513478776	440701.70253319334	-2005675	5750086.248108257	
-427800	1082129.4176842736	-104085	167978.67078117083	1573300.4349507822	
208852.92911596526	-474058	201514.23526935407	-356697	599228.7212913646	
-1679513	32108.54052757546	-210770	-808379	1063439.7159598554	
-6176	2854.0479212155587	-2162	-1663	5154.534896362604	
-334640	-63109	-9869	-23940	128630.71635926819	
-14676	-15679	8785.774363235949	-23108	23291.6785025132	
-10188	-233	-6895	-8701	9732.443807237174	
-665	313.88510166566056	-2145	-610	1062.997468899681	
-1053	2988.426846529292	-494	-2860	1467.1370726417297	
69764.72444944624	-432065	-313322	139576.58180553236	220972.10308922248	
-61557449	11210913.836856294	1933948.3997978212	-7700796	38728454.53944491	
3015.5031971522085	-6393	164.46375933919595	859.4234253273836	6238.591749080109	
-2310	2231.2918568884816	-1762	-39	2176.1363278418	
3086742.078468902	-1143959	1427723.9344127718	920813.5348119419	3344180.008880388	
1023327.606753706	-434185	454197.75907701586	470839.686432101	1313616.1702653952	
-85310	-288811	339.9586244877282	324606.3336845346	914314.2078346411	
-18264	137758.45500259358	-5854	-13235	67271.69453653623	
8601.254047879778	89755.09383156533	99123.51114709441	-253	51989.60167940204	
534283.5872527976	2674909.782666543	-10994	52717.65466281824	1441407.519755353	
-363673	-366979	91135.98771333406	-78176	527140.4448273518	
0	0	0	0	0	
-65	2989.4296743301406	159.44962033495216	-2038	692.9540103864902	
0	0	0	0	0	
0	0	0	0	0	
100546.52379649879	-181944	70717.41086025255	-65414	170146.78448660584	
21051.36119541708	19266.327709906294	-38290	-64787	43966.97927261199	
15608.011892410033	-15178	-52269	-20354	42327.35581822428	
-1466	274.7748174325591	3324.3741598136253	-482	4654.123823739075	
-63063	-75315	35035.79487825298	57658.587237600055	59213.97315671648	
1063507.908250313	-270784	-84806	-1606806	1054741.1876152933	
-148823	-81276	-94385	-44042	485923.2193846671	
-255093	-132940	17336.88702107329	-146015	277850.4902977622	
-1742102	305623.8062422685	-74429	-523543	1251842.9805609128	
-36358	7580.375346615744	-9426	-23119	30243.280817996772	
-33248	-15848	179.50617635192728	-1952	27854.54499637504	
-39386	-46134	16807.393942225146	4861.709178514768	40876.26399039613	
767.1632676492981	-2844	-4957	-10160	13325.575817678266	
7144.1452532465355	5887.6020187830445	-9084	-3868	7160.190498060116	
-1528	892.5167427553926	-26	-1107	1956.5170394559223	
8906.113699337799	-3953	-7332	-926	5482.459587240148	
-3229348	-16981016	-1998745	518262.4103064378	14753188.438205143	
164899.98943256514	-404231	-223280	-46207	572548.4876497835	
-141262	-88716	-37971	571.6118464837907	98101.62961802953	
7585578.017246547	-6438497	-165696	714693.3114532895	5499637.024640886	
316449.3323524308	-1108134	475567.016685302	459994.10376592167	502206.13438704837	
35344.66584091439	-584427	-315956	-18221	381295.18643871386	
258567.11451524147	-87333	-39353	4535.790143238922	287943.9521133049	
7094.003863204098	-33213	229405.8848943605	9841.752037529688	93829.58318641383	
-123856	-592673	-425464	-47505	1417823.015534992	
-2377162	-438758	664241.0447925886	149474.49219990958	2078249.303373152	
3923133.5576941925	-1151583	550407.0526348439	-3115073	947763.5291319514	
-51812	-18499	12648.667052105355	89225.60075271719	16133.49366005478	
13985.436510636748	-2150	2226.2777178842375	5228.744153625412	5026.172937853964	
-63156	-32723	8295.391568620907	30797.844591866135	32510.674475715812	
482623.91591987474	-922366	304370.27149120753	-151146	523853.1752961696	
204998.05904950263	-138579	198160.7791033158	56472.24194919598	320958.0461450468	
-4053	-165263	100866.42586496954	13526.141377848016	123713.85165170675	
-85317	-87382	44165.53917718005	25740.58399218586	55450.360420131095	
250961.6684736045	-516274	420803.59330875234	-381084	522839.3163895115	
-1361048	-790555	1481782.369845325	456341.80491523055	837221.820644393	
-52350	-2727675	475528.9092288698	1388898.4532751113	1627029.942864657	
-1169247	-2489688	456450.1103177222	-513989	2336483.4790585116	
6137293.104432974	-1632261	2087400.107055897	23931.482639454705	4626685.452280052	
13019.713338419395	-84293	14729.534738866523	-22276	86870.96107632431	
-103068	-103818	101778.99916374192	-15065	184206.4302545054	
-278768	-308920	339717.9458155245	78474.28389981767	122394.13026578979	
-57477	-113354	-1336	17435.164145556468	63680.568181696835	
31194.964401002242	-25861	-21975	9374.434282334169	28873.418042037374	
-2451	-20361	3078.68134860568	15499.706489918368	7902.283070688195	
24914.253884286485	-27259	1630.5980041800767	-1138	15070.4961911551	
-65297926	5123532.474899365	15285081.283980718	-33292594	55519091.22911787	
491841.9090652765	-316908	114384.54462041077	-173408	301966.49325257307	
-5505	-9296	3510.900130771494	-88	15460.596205685266	
8556844.82154699	-4609328	3084405.4896929245	1242372.2748096972	4908399.838094485	
99262.90421141239	-213874	203674.32635238228	32503.65468110987	225819.77267852536	
28432.17380966392	-104468	13622.412846729498	22899.572832381335	120271.14381139296	
57431.94815460824	34444.126475752215	11196.572396476357	5414.267296782432	32929.85649647059	
1265.5686846711296	15587.955336393059	36321.42011894108	-733	14955.170994057493	
11718.04285291771	228576.5463030586	203813.71941670025	25473.83179716009	246866.1197349382	
-2652482	-1656640	622902.4771860013	-453769	2275452.381926657	
